Общо;Общо;2003Q1;брой лица в хиляди;2704.3;
Общо;Общо;2003Q2;брой лица в хиляди;2876.0;
Общо;Общо;2003Q3;брой лица в хиляди;2933.1;
Общо;Общо;2003Q4;брой лица в хиляди;2825.6;
Общо;Общо;2004Q1;брой лица в хиляди;2783.8;
Общо;Общо;2004Q2;брой лица в хиляди;2969.8;
Общо;Общо;2004Q3;брой лица в хиляди;3024.6;
Общо;Общо;2004Q4;брой лица в хиляди;2911.9;
Общо;Общо;2005Q1;брой лица в хиляди;2838.4;
Общо;Общо;2005Q2;брой лица в хиляди;3008.9;
Общо;Общо;2005Q3;брой лица в хиляди;3098.1;
Общо;Общо;2005Q4;брой лица в хиляди;2982.3;
Общо;Общо;2006Q1;брой лица в хиляди;2940.5;
Общо;Общо;2006Q2;брой лица в хиляди;3139.1;
Общо;Общо;2006Q3;брой лица в хиляди;3200.8;
Общо;Общо;2006Q4;брой лица в хиляди;3159.6;
Общо;Общо;2007Q1;брой лица в хиляди;3135.4;
Общо;Общо;2007Q2;брой лица в хиляди;3253.1;
Общо;Общо;2007Q3;брой лица в хиляди;3315.5;
Общо;Общо;2007Q4;брой лица в хиляди;3306.4;
Общо;Общо;2008Q1;брой лица в хиляди;3289.9;
Общо;Общо;2008Q2;брой лица в хиляди;3372.1;
Общо;Общо;2008Q3;брой лица в хиляди;3417.3;
Общо;Общо;2008Q4;брой лица в хиляди;3363.5;
Общо;Общо;2009Q1;брой лица в хиляди;3262.8;
Общо;Общо;2009Q2;брой лица в хиляди;3300.1;
Общо;Общо;2009Q3;брой лица в хиляди;3280.0;
Общо;Общо;2009Q4;брой лица в хиляди;3171.6;
Общо;Общо;2010Q1;брой лица в хиляди;3030.9;
Общо;Общо;2010Q2;брой лица в хиляди;3096.2;
Общо;Общо;2010Q3;брой лица в хиляди;3129.8;
Общо;Общо;2010Q4;брой лица в хиляди;3044.1;
Общо;Общо;2011Q1;брой лица в хиляди;2904.4;
Общо;Общо;2011Q2;брой лица в хиляди;2946.0;
Общо;Общо;2011Q3;брой лица в хиляди;3036.5;
Общо;Общо;2011Q4;брой лица в хиляди;2973.8;
Общо;Общо;2012Q1;брой лица в хиляди;2853.2;
Общо;Общо;2012Q2;брой лица в хиляди;2913.7;
Общо;Общо;2012Q3;брой лица в хиляди;3017.1;
Общо;Общо;2012Q4;брой лица в хиляди;2951.8;
Общо;Общо;2013Q1;брой лица в хиляди;2855.0;
Общо;Общо;2013Q2;брой лица в хиляди;2940.2;
Общо;Общо;2013Q3;брой лица в хиляди;3012.9;
Общо;Общо;2013Q4;брой лица в хиляди;2931.6;
Общо;Общо;2014Q1;брой лица в хиляди;2894.1;
Общо;Общо;2014Q2;брой лица в хиляди;2979.8;
Общо;Общо;2014Q3;брой лица в хиляди;3061.9;
Общо;Общо;2014Q4;брой лица в хиляди;2989.7;
Общо;Общо;2015Q1;брой лица в хиляди;2949.8;
Общо;Общо;2015Q2;брой лица в хиляди;3011.2;
Общо;Общо;2015Q3;брой лица в хиляди;3104.7;
Общо;Общо;2015Q4;брой лица в хиляди;3061.7;
Общо;Общо;2016Q1;брой лица в хиляди;2975.1;
Общо;Общо;2016Q2;брой лица в хиляди;3033.4;
Общо;Общо;2016Q3;брой лица в хиляди;3052.7;
Общо;Общо;2016Q4;брой лица в хиляди;3005.9;
Общо;Общо;2017Q1;брой лица в хиляди;3036.7;
Общо;Общо;2017Q2;брой лица в хиляди;3171.7;
Общо;Общо;2017Q3;брой лица в хиляди;3225.0;
Общо;Общо;2017Q4;брой лица в хиляди;3167.6;
Общо;Общо;2018Q1;брой лица в хиляди;3099.3;
Общо;Общо;2018Q2;брой лица в хиляди;3157.1;
Общо;Общо;2018Q3;брой лица в хиляди;3205.3;
Общо;Общо;2018Q4;брой лица в хиляди;3148.9;
Общо;Общо;2019Q1;брой лица в хиляди;3147.8;
Общо;Общо;2019Q2;брой лица в хиляди;3262.8;
Общо;Общо;2019Q3;брой лица в хиляди;3299.2;
Общо;Общо;2019Q4;брой лица в хиляди;3222.7;
Общо;Общо;2020Q1;брой лица в хиляди;3107.2;
Общо;Висше;2003Q1;брой лица в хиляди;724.9;
Общо;Висше;2003Q2;брой лица в хиляди;727.2;
Общо;Висше;2003Q3;брой лица в хиляди;736.1;
Общо;Висше;2003Q4;брой лица в хиляди;737.8;
Общо;Висше;2004Q1;брой лица в хиляди;743.6;
Общо;Висше;2004Q2;брой лица в хиляди;753.3;
Общо;Висше;2004Q3;брой лица в хиляди;763.0;
Общо;Висше;2004Q4;брой лица в хиляди;767.9;
Общо;Висше;2005Q1;брой лица в хиляди;754.1;
Общо;Висше;2005Q2;брой лица в хиляди;760.5;
Общо;Висше;2005Q3;брой лица в хиляди;768.2;
Общо;Висше;2005Q4;брой лица в хиляди;773.0;
Общо;Висше;2006Q1;брой лица в хиляди;769.7;
Общо;Висше;2006Q2;брой лица в хиляди;793.6;
Общо;Висше;2006Q3;брой лица в хиляди;800.2;
Общо;Висше;2006Q4;брой лица в хиляди;807.6;
Общо;Висше;2007Q1;брой лица в хиляди;834.0;
Общо;Висше;2007Q2;брой лица в хиляди;819.5;
Общо;Висше;2007Q3;брой лица в хиляди;825.6;
Общо;Висше;2007Q4;брой лица в хиляди;836.7;
Общо;Висше;2008Q1;брой лица в хиляди;846.0;
Общо;Висше;2008Q2;брой лица в хиляди;857.6;
Общо;Висше;2008Q3;брой лица в хиляди;862.8;
Общо;Висше;2008Q4;брой лица в хиляди;861.3;
Общо;Висше;2009Q1;брой лица в хиляди;850.6;
Общо;Висше;2009Q2;брой лица в хиляди;865.8;
Общо;Висше;2009Q3;брой лица в хиляди;862.4;
Общо;Висше;2009Q4;брой лица в хиляди;856.9;
Общо;Висше;2010Q1;брой лица в хиляди;834.2;
Общо;Висше;2010Q2;брой лица в хиляди;837.7;
Общо;Висше;2010Q3;брой лица в хиляди;845.8;
Общо;Висше;2010Q4;брой лица в хиляди;857.2;
Общо;Висше;2011Q1;брой лица в хиляди;829.9;
Общо;Висше;2011Q2;брой лица в хиляди;831.0;
Общо;Висше;2011Q3;брой лица в хиляди;832.4;
Общо;Висше;2011Q4;брой лица в хиляди;824.9;
Общо;Висше;2012Q1;брой лица в хиляди;813.8;
Общо;Висше;2012Q2;брой лица в хиляди;814.1;
